beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Razzle Dazzle Razzle Drone DDH IIPA","SingleCut Beersmiths","IPA - Imperial / Double",8,80,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-09-19 21:35:47",https://api.untappd.com/c/1079558351,https://api.untappd.com/beer/3369150,https://api.untappd.com/brewery/16555,"United States",Astoria,NY,,,Can,1079558351,3369150,16555,,4.08,4.06,,0,0
"Elderflower Saison","Simple Roots Brewing Company","Farmhouse Ale - Saison",5.3,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2021-09-19 21:36:05",https://api.untappd.com/c/1079558406,https://api.untappd.com/beer/1025409,https://api.untappd.com/brewery/133731,"United States",Burlington,VT,,,Can,1079558406,1025409,133731,,3.67,3.68,,0,0
"Sunny Fields","Monument City Brewing","Farmhouse Ale - Other",4.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-09-22 16:01:49",https://api.untappd.com/c/1080070728,https://api.untappd.com/beer/4271390,https://api.untappd.com/brewery/164880,"United States",Baltimore,MD,,,Can,1080070728,4271390,164880,,3.62,3.65,,0,0
"Alien Hymns & Stoner Fables 2020","Burlington Beer Company","Stout - Imperial / Double Oatmeal",11,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-09-22 16:03:28",https://api.untappd.com/c/1080071200,https://api.untappd.com/beer/4046534,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1080071200,4046534,39375,,4.1,3.8,,0,0
"Coco Jones","Black Raven Brewing","Porter - Other",5.6,32,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-09-24 16:16:45",https://api.untappd.com/c/1080733941,https://api.untappd.com/beer/34660,https://api.untappd.com/brewery/7484,"United States",Woodinville,WA,,,Can,1080733941,34660,7484,,3.81,3.81,"Carolyn Aguilar",0,0
"Mylar Bags","Other Half Brewing Co.","IPA - Imperial / Double New England / Hazy",8.5,70,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-09-24 16:17:04",https://api.untappd.com/c/1080734196,https://api.untappd.com/beer/1885153,https://api.untappd.com/brewery/94785,"United States",Brooklyn,NY,,,Can,1080734196,1885153,94785,,4.38,4.38,,0,0
"Raspberry Whale Cake","Burlington Beer Company","Cream Ale",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-09-28 20:02:19",https://api.untappd.com/c/1082433894,https://api.untappd.com/beer/2769319,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1082433894,2769319,39375,,3.81,3.8,,0,0
"Lush Double IPA","Frost Beer Works","IPA - Imperial / Double",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-09-28 20:02:42",https://api.untappd.com/c/1082433999,https://api.untappd.com/beer/1347706,https://api.untappd.com/brewery/192673,"United States",Hinesburg,VT,,,Can,1082433999,1347706,192673,,4.18,4.18,,0,0
"Kicking Fly Clichés","Interboro Spirits & Ales","IPA - Imperial / Double",8,40,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-09-28 20:03:14",https://api.untappd.com/c/1082434158,https://api.untappd.com/beer/3654605,https://api.untappd.com/brewery/279573,"United States",Brooklyn,NY,,,Can,1082434158,3654605,279573,,3.93,3.87,,0,0
"Flat Dayz","Other Half Brewing Co.","IPA - Imperial / Double",8.2,0,"Vegetal, sharp. Blech!","Untappd at Home",,NC,"United States",34.2347,-77.9482,2,"2021-10-01 20:28:50",https://api.untappd.com/c/1083389479,https://api.untappd.com/beer/4500639,https://api.untappd.com/brewery/94785,"United States",Brooklyn,NY,,,Can,1083389479,4500639,94785,,4.2,4.06,,0,0
"8 Acres","Other Half Brewing Co.","IPA - Imperial / Double New England / Hazy",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-01 20:29:30",https://api.untappd.com/c/1083389897,https://api.untappd.com/beer/3349333,https://api.untappd.com/brewery/94785,"United States",Brooklyn,NY,,,Can,1083389897,3349333,94785,,4.17,4.14,,0,0
"Fifth Anniversary","Thin Man Brewery","IPA - New England / Hazy",6.6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-01 20:30:05",https://api.untappd.com/c/1083390266,https://api.untappd.com/beer/4468433,https://api.untappd.com/brewery/255385,"United States",Buffalo,NY,,,Can,1083390266,4468433,255385,,4.07,4.01,,0,0
"Fascination Street","Foreign Objects Beer Company","IPA - New England / Hazy",7.5,40,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-01 20:30:22",https://api.untappd.com/c/1083390472,https://api.untappd.com/beer/2495399,https://api.untappd.com/brewery/359022,"United States",Monroe,NY,,,Can,1083390472,2495399,359022,,4.11,4.1,,0,0
"Faded Dreams","Finback Brewery","IPA - New England / Hazy",7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-10-01 20:30:55",https://api.untappd.com/c/1083390837,https://api.untappd.com/beer/4487606,https://api.untappd.com/brewery/52099,"United States",Queens,NY,,,Can,1083390837,4487606,52099,,4.12,3.96,,0,0
"Jumbo Slice","Other Half Brewing Co.","IPA - Imperial / Double New England / Hazy",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-03 22:30:29",https://api.untappd.com/c/1084546073,https://api.untappd.com/beer/4123370,https://api.untappd.com/brewery/94785,"United States",Brooklyn,NY,,,Can,1084546073,4123370,94785,,4.17,4.16,,0,0
"Humle Nørd: Super Citra DIPA","Mikkeller Brewing San Diego","IPA - Imperial / Double New England / Hazy",8.3,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-06 19:18:38",https://api.untappd.com/c/1085076150,https://api.untappd.com/beer/4263331,https://api.untappd.com/brewery/264526,"United States","San Diego",CA,,,Can,1085076150,4263331,264526,,4.03,3.93,,0,0
"In Perpetuity","Tree House Brewing Company","IPA - American",6.7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-11 22:50:18",https://api.untappd.com/c/1087224424,https://api.untappd.com/beer/1230747,https://api.untappd.com/brewery/20084,"United States",Charlton,MA,,,Can,1087224424,1230747,20084,,4.39,4.38,,0,0
"Revenge of the Fifth","Fifth Frame Brewing Co.","Porter - Imperial / Double",10,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-11 22:50:40",https://api.untappd.com/c/1087224459,https://api.untappd.com/beer/4159859,https://api.untappd.com/brewery/374258,"United States",Rochester,NY,,,Can,1087224459,4159859,374258,,4.13,3.93,,0,0
"Urca's Gold - Vanilla","Weird Window Brewing","Stout - Other",6.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-13 18:03:40",https://api.untappd.com/c/1087559703,https://api.untappd.com/beer/4102764,https://api.untappd.com/brewery/465599,"United States","South Burlington",VT,,,Can,1087559703,4102764,465599,,3.85,3.76,,0,0
Tropicália,"Creature Comforts Brewing Co.","IPA - American",6.6,65,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.25,"2021-10-14 09:08:53",https://api.untappd.com/c/1087665721,https://api.untappd.com/beer/504309,https://api.untappd.com/brewery/8509,"United States",Athens,GA,,,Can,1087665721,504309,8509,,4.04,4.04,,0,0
"Fiddlehead IPA","Fiddlehead Brewing Company","IPA - American",6.2,53,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-10-14 09:09:06",https://api.untappd.com/c/1087665738,https://api.untappd.com/beer/96969,https://api.untappd.com/brewery/18518,"United States",Shelburne,VT,,,Can,1087665738,96969,18518,,3.91,3.91,,0,0
"The Dude Abides","Greenpoint Beer & Ale Co.","IPA - Imperial / Double",7.6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-10-16 08:16:15",https://api.untappd.com/c/1088474894,https://api.untappd.com/beer/4526204,https://api.untappd.com/brewery/115381,"United States",Brooklyn,NY,,,Can,1088474894,4526204,115381,,3.71,3.71,,0,0
"Flannel Shirt","Greenpoint Beer & Ale Co.","IPA - Red",6.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-16 08:16:28",https://api.untappd.com/c/1088474928,https://api.untappd.com/beer/775152,https://api.untappd.com/brewery/115381,"United States",Brooklyn,NY,,,Can,1088474928,775152,115381,,3.67,3.67,,0,0
"Watermelon Whale Cake","Burlington Beer Company","Cream Ale",5.4,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-10-17 22:03:42",https://api.untappd.com/c/1089464857,https://api.untappd.com/beer/3915398,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1089464857,3915398,39375,,3.79,3.78,,0,0
"Soleil SIPA","Hudson Valley Brewery","IPA - Sour",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-19 07:10:12",https://api.untappd.com/c/1089669559,https://api.untappd.com/beer/2597723,https://api.untappd.com/brewery/169038,"United States",Beacon,NY,,,Can,1089669559,2597723,169038,,4.27,4.25,,0,0
"Petunia's Red Ale","Broken Bow Brewery","Red Ale - Irish",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-19 07:10:32",https://api.untappd.com/c/1089669579,https://api.untappd.com/beer/679985,https://api.untappd.com/brewery/75903,"United States",Tuckahoe,NY,,,Can,1089669579,679985,75903,,3.41,3.45,,0,0
"Hyper Beam 2021","Sixpoint Brewery","IPA - Imperial / Double",8,7,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-10-20 16:43:05",https://api.untappd.com/c/1089981995,https://api.untappd.com/beer/4408940,https://api.untappd.com/brewery/1149,"United States",Brooklyn,NY,,,Can,1089981995,4408940,1149,,3.77,3.76,,0,0
"Riot of the Crows","Timber Ales","IPA - American",7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-21 19:21:41",https://api.untappd.com/c/1090311048,https://api.untappd.com/beer/3692536,https://api.untappd.com/brewery/396873,"United States","New York",NY,,,Can,1090311048,3692536,396873,,4.23,4.2,,0,0
Oktoberfest,"Focal Point Beer Co",Märzen,5.7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-10-21 19:22:10",https://api.untappd.com/c/1090311235,https://api.untappd.com/beer/2869242,https://api.untappd.com/brewery/251150,"United States","Borough of Queens",NY,,,Can,1090311235,2869242,251150,https://untappd.s3.amazonaws.com/photos/2021_10_21/81f9f7333702ee94a22a52f86f355da3_raw.jpg,3.67,3.69,,0,0
"Riot of the Crows","Timber Ales","IPA - American",7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-25 10:35:08",https://api.untappd.com/c/1092111062,https://api.untappd.com/beer/3692536,https://api.untappd.com/brewery/396873,"United States","New York",NY,,,Can,1092111062,3692536,396873,,4.23,4.2,,0,0
"Experimental Jet Set","Foam Brewers","IPA - Imperial / Double New England / Hazy",9.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-25 10:35:47",https://api.untappd.com/c/1092111108,https://api.untappd.com/beer/2113626,https://api.untappd.com/brewery/266666,"United States",Burlington,VT,,,Can,1092111108,2113626,266666,,4.29,4.29,,0,0
"Clearly Broken Yuzu Lemon Hard Seltzer","Broken Bow Brewery","Hard Seltzer",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2021-10-25 23:28:36",https://api.untappd.com/c/1092255055,https://api.untappd.com/beer/4327466,https://api.untappd.com/brewery/75903,"United States",Tuckahoe,NY,,,Can,1092255055,4327466,75903,,3.57,3.69,,0,0
"Pumpkin-Spiced Oktoberfest","Broken Bow Brewery","Spiced / Herbed Beer",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-10-25 23:29:10",https://api.untappd.com/c/1092255105,https://api.untappd.com/beer/465348,https://api.untappd.com/brewery/75903,"United States",Tuckahoe,NY,,,Can,1092255105,465348,75903,,3.64,3.65,,0,0
"Dream Eater","Burlington Beer Company","Stout - Imperial / Double Pastry",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-25 23:29:38",https://api.untappd.com/c/1092255132,https://api.untappd.com/beer/2888430,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1092255132,2888430,39375,,4.02,4.01,,0,0
"National Bohemian","Pabst Brewing Company","Lager - American",4.6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.75,"2021-10-28 14:58:17",https://api.untappd.com/c/1092770879,https://api.untappd.com/beer/5905,https://api.untappd.com/brewery/963,"United States","San Antonio",TX,,,Can,1092770879,5905,963,,2.99,2.99,,0,0
"September Sun","Tree House Brewing Company","IPA - Imperial / Double",8.3,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-10-29 17:41:03",https://api.untappd.com/c/1093245922,https://api.untappd.com/beer/4504261,https://api.untappd.com/brewery/20084,"United States",Charlton,MA,,,Can,1093245922,4504261,20084,,4.27,4.23,,0,0
"Nelson Dry Hopped Fort Point","Trillium Brewing Company","Pale Ale - American",6.6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-11-02 09:08:11",https://api.untappd.com/c/1094638265,https://api.untappd.com/beer/1784013,https://api.untappd.com/brewery/23038,"United States",Canton,MA,,,Can,1094638265,1784013,23038,,4.24,4.23,,0,0
"Daiq Boom Boom","American Solera","Sour - Fruited Gose",10,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-11-02 09:08:28",https://api.untappd.com/c/1094638282,https://api.untappd.com/beer/4202251,https://api.untappd.com/brewery/262817,"United States",Tulsa,OK,,,Can,1094638282,4202251,262817,,4.13,4.08,,0,0
"Eveningland Blackberry","Hudson Valley Brewery","IPA - Sour",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-11-02 09:08:45",https://api.untappd.com/c/1094638298,https://api.untappd.com/beer/2631820,https://api.untappd.com/brewery/169038,"United States",Beacon,NY,,,Can,1094638298,2631820,169038,,4.4,4.36,,0,0
"Notorious L.I.C. IPA","Broken Bow Brewery","IPA - Triple",12.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-11-07 21:19:27",https://api.untappd.com/c/1096769593,https://api.untappd.com/beer/3568974,https://api.untappd.com/brewery/75903,"United States",Tuckahoe,NY,,,Can,1096769593,3568974,75903,,3.86,3.81,,0,0
"Double Dazzling Gleam","Burlington Beer Company","IPA - Imperial / Double Milkshake",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.5,"2021-11-07 21:20:53",https://api.untappd.com/c/1096769898,https://api.untappd.com/beer/3951863,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1096769898,3951863,39375,,3.75,3.74,,0,0
"Brave Noise","The Bronx Brewery","Pale Ale - American",4.5,18,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-11-07 21:22:51",https://api.untappd.com/c/1096770293,https://api.untappd.com/beer/4518696,https://api.untappd.com/brewery/15784,"United States",Bronx,NY,,,Can,1096770293,4518696,15784,,3.88,3.7,,0,0
"Live Free","Tree House Brewing Company","IPA - Imperial / Double",8.6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-11-07 21:23:52",https://api.untappd.com/c/1096770489,https://api.untappd.com/beer/4506464,https://api.untappd.com/brewery/20084,"United States",Charlton,MA,,,Can,1096770489,4506464,20084,,4.3,4.22,,0,0
BFF,"Grimm Artisanal Ales","IPA - Belgian",9,35,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-11-07 21:26:09",https://api.untappd.com/c/1096770899,https://api.untappd.com/beer/680068,https://api.untappd.com/brewery/72844,"United States",Brooklyn,NY,,,Can,1096770899,680068,72844,,3.9,3.89,,0,0
"Veltins Pilsener","Brauerei VELTINS","Pilsner - German",4.8,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-11-07 21:31:00",https://api.untappd.com/c/1096771727,https://api.untappd.com/beer/40173,https://api.untappd.com/brewery/207,Germany,Meschede,Nordrhein-Westfalen,,,Can,1096771727,40173,207,,3.17,3.17,,0,0
"Some Assembly Required","Finback Brewery","Stout - Other",9.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-11-09 16:47:11",https://api.untappd.com/c/1097031494,https://api.untappd.com/beer/4118175,https://api.untappd.com/brewery/52099,"United States",Queens,NY,,,Can,1097031494,4118175,52099,,3.91,3.86,,0,0
"Daydreams Are Necessary V1 (Mosaic and Citra)","Timber Ales","IPA - Imperial / Double",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-11-11 16:09:27",https://api.untappd.com/c/1097476284,https://api.untappd.com/beer/4130291,https://api.untappd.com/brewery/396873,"United States","New York",NY,,,Can,1097476284,4130291,396873,,4.28,4.24,,0,0
"Impact Wrench","Industrial Arts Brewing","IPA - Triple",10,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-11-14 10:37:59",https://api.untappd.com/c/1098929171,https://api.untappd.com/beer/3574079,https://api.untappd.com/brewery/285703,"United States",Beacon,NY,,,Can,1098929171,3574079,285703,,4.14,4.13,,0,0
"HABA HABA SPLASH","TALEA Beer Co.","Sour - Fruited",4.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2021-11-16 15:06:32",https://api.untappd.com/c/1099445892,https://api.untappd.com/beer/4330880,https://api.untappd.com/brewery/428134,"United States","Kings County",NY,,,Can,1099445892,4330880,428134,,3.83,3.79,,0,0
"It's Complicated Being a Wizard","Burlington Beer Company","IPA - Imperial / Double New England / Hazy",8,40,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-11-16 15:06:58",https://api.untappd.com/c/1099445990,https://api.untappd.com/beer/860861,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1099445990,860861,39375,,4.09,4.09,,0,0
"Morning Star","Four Quarters Brewing","Stout - Imperial / Double Milk",9,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2021-11-16 15:07:43",https://api.untappd.com/c/1099446166,https://api.untappd.com/beer/1849033,https://api.untappd.com/brewery/115672,"United States",Winooski,VT,,,Can,1099446166,1849033,115672,,4.14,4.12,,0,0
"East Bay IPA","Ale Industries","IPA - American",7.75,100,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-11-16 15:08:32",https://api.untappd.com/c/1099446391,https://api.untappd.com/beer/69154,https://api.untappd.com/brewery/3397,"United States",Oakland,CA,,,Can,1099446391,69154,3397,,3.62,3.62,"alanna casey",0,0
"Gummy Worms","New Glory Craft Brewery","Pale Ale - New England / Hazy",5.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2021-11-19 14:16:03",https://api.untappd.com/c/1100152895,https://api.untappd.com/beer/2282435,https://api.untappd.com/brewery/67603,"United States",Sacramento,CA,,,Can,1100152895,2282435,67603,,3.82,3.81,,0,0
"The Botanist","Widowmaker Brewing","IPA - Imperial / Double New England / Hazy",8,8,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2021-11-19 14:16:15",https://api.untappd.com/c/1100153023,https://api.untappd.com/beer/4232664,https://api.untappd.com/brewery/251907,"United States",Braintree,MA,,,Can,1100153023,4232664,251907,,4.16,4.11,,0,0
"Even Less Holy","Equilibrium Brewery","IPA - Imperial / Double",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2021-11-19 14:16:57",https://api.untappd.com/c/1100153476,https://api.untappd.com/beer/4555535,https://api.untappd.com/brewery/198789,"United States",Middletown,NY,,,Can,1100153476,4555535,198789,,4.08,4.05,,0,0
